Time,Intermittent phase,Intermittent mode,Pressure [hPa],Salinity [ä],O_ [% air sat.],O_ MovAvg [% air sat.],O_ Phase,O_ Amplitude,Temperature [¡C],Temperature MovAvg [¡C],Temperature used for compensation [¡C],PowerX4-EAC7 voltage [V] (flush),PowerX4-EAC7 relay number (flush),PowerX4-EAC7 relay state (flush),PowerX4-EAC7 relay current [mA] (flush),PowerX4-EAC7 parent voltage [V] (recirc),PowerX4-EAC7 relay number (recirc),PowerX4-EAC7 relay state (recirc),PowerX4-EAC7 relay current [mA] (recirc)
12:23:47 PM,M9,RITM,1013.25,29.13,104.3,104.3,28.03,8065,17.72,17.72,17.72,112000,2,OFF,0,112000,1,ON,247
12:23:48 PM,M9,RITM,1013.25,29.13,104.67,104.67,27.99,8065,17.73,17.73,17.73,112000,2,OFF,0,112000,1,ON,247
12:23:49 PM,M9,RITM,1013.25,29.13,104.5,104.5,28.01,8066,17.72,17.72,17.72,112000,2,OFF,0,112000,1,ON,247
12:23:50 PM,M9,RITM,1013.25,29.13,104.42,104.42,28.02,8063,17.71,17.71,17.71,112000,2,OFF,0,112000,1,ON,247
12:23:51 PM,M9,RITM,1013.25,29.13,104.11,104.11,28.05,8066,17.72,17.72,17.72,112000,2,OFF,0,112000,1,ON,247
12:23:52 PM,M9,RITM,1013.25,29.13,104.62,104.62,28,8068,17.71,17.71,17.71,112000,2,OFF,0,112000,1,ON,247
12:23:53 PM,M9,RITM,1013.25,29.13,104.62,104.62,28,8061,17.71,17.71,17.71,112000,2,OFF,0,112000,1,ON,247
12:23:54 PM,M9,RITM,1013.25,29.13,104.3,104.3,28.03,8065,17.72,17.72,17.72,112000,2,OFF,0,112000,1,ON,247
12:23:55 PM,M9,RITM,1013.25,29.13,104.5,104.5,28.01,8065,17.72,17.72,17.72,112000,2,OFF,0,112000,1,ON,247
12:23:56 PM,M9,RITM,1013.25,29.13,104.5,104.5,28.01,8066,17.72,17.72,17.72,112000,2,OFF,0,112000,1,ON,247
12:23:57 PM,M9,RITM,1013.25,29.13,104.67,104.67,27.99,8063,17.73,17.73,17.73,112000,2,OFF,0,112000,1,ON,246
12:23:58 PM,M9,RITM,1013.25,29.13,104.46,104.46,28.01,8063,17.74,17.74,17.74,112000,2,OFF,0,112000,1,ON,246
12:23:59 PM,M9,RITM,1013.25,29.13,104.16,104.16,28.04,8066,17.74,17.74,17.74,112000,2,OFF,0,112000,1,ON,246
12:24:00 PM,M9,RITM,1013.25,29.13,104.34,104.34,28.02,8062,17.75,17.75,17.75,112000,2,OFF,0,112000,1,ON,246
12:24:01 PM,M9,RITM,1013.25,29.13,104.55,104.55,28,8065,17.74,17.74,17.74,112000,2,OFF,0,112000,1,ON,246
12:24:02 PM,M9,RITM,1013.25,29.13,104.53,104.53,28,8066,17.75,17.75,17.75,112000,2,OFF,0,112000,1,ON,246
12:24:03 PM,M9,RITM,1013.25,29.13,104.63,104.63,27.99,8067,17.75,17.75,17.75,112000,2,OFF,0,112000,1,ON,246
12:24:04 PM,M9,RITM,1013.25,29.13,104.34,104.34,28.02,8066,17.75,17.75,17.75,112000,2,OFF,0,112000,1,ON,246
12:24:05 PM,M9,RITM,1013.25,29.13,104.53,104.53,28,8071,17.75,17.75,17.75,112000,2,OFF,0,112000,1,ON,246
12:24:06 PM,M9,RITM,1013.25,29.13,104.32,104.32,28.02,8068,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,246
12:24:07 PM,M9,RITM,1013.25,29.13,104.51,104.51,28,8068,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,246
12:24:08 PM,M9,RITM,1013.25,29.13,104.59,104.59,27.99,8066,17.77,17.77,17.77,112000,2,OFF,0,112000,1,ON,246
12:24:09 PM,M9,RITM,1013.25,29.13,104.22,104.22,28.03,8068,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,246
12:24:10 PM,M9,RITM,1013.25,29.13,104.59,104.59,27.99,8064,17.77,17.77,17.77,112000,2,OFF,0,112000,1,ON,246
12:24:11 PM,M9,RITM,1013.25,29.13,104.12,104.12,28.04,8065,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,246
12:24:12 PM,M9,RITM,1013.25,29.13,104.39,104.39,28.01,8069,17.77,17.77,17.77,112000,2,OFF,0,112000,1,ON,246
12:24:13 PM,M9,RITM,1013.25,29.13,104.22,104.22,28.03,8064,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,246
12:24:14 PM,M9,RITM,1013.25,29.13,104.18,104.18,28.03,8064,17.78,17.78,17.78,112000,2,OFF,0,112000,1,ON,246
12:24:15 PM,M9,RITM,1013.25,29.13,104.42,104.42,28.01,8073,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,246
12:24:16 PM,M9,RITM,1013.25,29.13,103.93,103.93,28.06,8065,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,246
12:24:17 PM,M9,RITM,1013.25,29.13,104.32,104.32,28.02,8070,17.76,17.76,17.76,112000,2,OFF,0,112000,1,ON,247
12:24:18 PM,M9,RITM,1013.25,29.13,104.57,104.57,27.99,8067,17.78,17.78,17.78,112000,2,OFF,0,112000,1,ON,247
12:24:19 PM,M9,RITM,1013.25,29.13,104.47,104.47,28,8061,17.78,17.78,17.78,112000,2,OFF,0,112000,1,ON,247
12:24:20 PM,M9,RITM,1013.25,29.13,104.45,104.45,28,8065,17.79,17.79,17.79,112000,2,OFF,0,112000,1,ON,247
12:24:21 PM,M9,RITM,1013.25,29.13,104.41,104.41,28,8066,17.81,17.81,17.81,112000,2,OFF,0,112000,1,ON,247
12:24:22 PM,M9,RITM,1013.25,29.13,104.31,104.31,28.01,8066,17.81,17.81,17.81,112000,2,OFF,0,112000,1,ON,247
12:24:23 PM,M9,RITM,1013.25,29.13,104.23,104.23,28.02,8070,17.8,17.8,17.8,112000,2,OFF,0,112000,1,ON,247
12:24:24 PM,M9,RITM,1013.25,29.13,104.45,104.45,28,8065,17.79,17.79,17.79,112000,2,OFF,0,112000,1,ON,247
12:24:25 PM,M9,RITM,1013.25,29.13,104.35,104.35,28.01,8068,17.79,17.79,17.79,112000,2,OFF,0,112000,1,ON,247
12:24:26 PM,M9,RITM,1013.25,29.13,104.37,104.37,28.01,8068,17.78,17.78,17.78,112000,2,OFF,0,112000,1,ON,247
12:24:27 PM,M9,RITM,1013.25,29.13,104.1,104.1,28.04,8068,17.77,17.77,17.77,112000,2,OFF,0,112000,1,ON,246
12:24:28 PM,M9,RITM,1013.25,29.13,104.39,104.39,28.01,8063,17.77,17.77,17.77,112000,2,OFF,0,112000,1,ON,246
12:24:29 PM,M9,RITM,1013.25,29.13,104.45,104.45,28,8067,17.79,17.79,17.79,112000,2,OFF,0,112000,1,ON,246
12:24:30 PM,M9,RITM,1013.25,29.13,104.16,104.16,28.03,8067,17.79,17.79,17.79,112000,2,OFF,0,112000,1,ON,246
12:24:31 PM,M9,RITM,1013.25,29.13,104.14,104.14,28.03,8066,17.8,17.8,17.8,112000,2,OFF,0,112000,1,ON,246
12:24:32 PM,M9,RITM,1013.25,29.13,104.31,104.31,28.01,8065,17.81,17.81,17.81,112000,2,OFF,0,112000,1,ON,246
12:24:33 PM,M9,RITM,1013.25,29.13,103.92,103.92,28.05,8068,17.81,17.81,17.81,112000,2,OFF,0,112000,1,ON,246
12:24:34 PM,M9,RITM,1013.25,29.13,104.6,104.6,27.98,8069,17.81,17.81,17.81,112000,2,OFF,0,112000,1,ON,246
12:24:35 PM,M9,RITM,1013.25,29.13,104.31,104.31,28.01,8069,17.81,17.81,17.81,112000,2,OFF,0,112000,1,ON,246
12:24:36 PM,M9,RITM,1013.25,29.13,104.39,104.39,28,8068,17.82,17.82,17.82,112000,2,OFF,0,112000,1,ON,246
12:24:37 PM,M9,RITM,1013.25,29.13,104.29,104.29,28.01,8068,17.82,17.82,17.82,112000,2,OFF,0,112000,1,ON,246
12:24:38 PM,M9,RITM,1013.25,29.13,104.37,104.37,28,8070,17.83,17.83,17.83,112000,2,OFF,0,112000,1,ON,246
12:24:39 PM,M9,RITM,1013.25,29.13,104.29,104.29,28.01,8070,17.82,17.82,17.82,112000,2,OFF,0,112000,1,ON,246
12:24:40 PM,M9,RITM,1013.25,29.13,103.98,103.98,28.04,8065,17.83,17.83,17.83,112000,2,OFF,0,112000,1,ON,246
12:24:41 PM,M9,RITM,1013.25,29.13,104.25,104.25,28.01,8067,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,246
12:24:42 PM,M9,RITM,1013.25,29.13,104.15,104.15,28.02,8067,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,246
12:24:43 PM,M9,RITM,1013.25,29.13,104.33,104.33,28,8066,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:24:44 PM,M9,RITM,1013.25,29.13,103.84,103.84,28.05,8069,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:24:45 PM,M9,RITM,1013.25,29.13,104.52,104.52,27.98,8070,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:24:46 PM,M9,RITM,1013.25,29.13,104.33,104.33,28,8070,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:24:47 PM,M9,RITM,1013.25,29.13,103.94,103.94,28.04,8068,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,247
12:24:48 PM,M9,RITM,1013.25,29.13,104.33,104.33,28,8068,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,247
12:24:49 PM,M9,RITM,1013.25,29.13,104.42,104.42,27.99,8066,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,247
12:24:50 PM,M9,RITM,1013.25,29.13,104.15,104.15,28.02,8070,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,247
12:24:51 PM,M9,RITM,1013.25,29.13,104.17,104.17,28.02,8061,17.83,17.83,17.83,112000,2,OFF,0,112000,1,ON,247
12:24:52 PM,M9,RITM,1013.25,29.13,104.33,104.33,28,8072,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,247
12:24:53 PM,M9,RITM,1013.25,29.13,104.52,104.52,27.98,8066,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,247
12:24:54 PM,M9,RITM,1013.25,29.13,104.4,104.4,27.99,8067,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,247
12:24:55 PM,M9,RITM,1013.25,29.13,104.4,104.4,27.99,8067,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,247
12:24:56 PM,M9,RITM,1013.25,29.13,103.92,103.92,28.04,8069,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,247
12:24:57 PM,M9,RITM,1013.25,29.13,104.01,104.01,28.03,8068,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:24:58 PM,M9,RITM,1013.25,29.13,104.01,104.01,28.03,8063,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:24:59 PM,M9,RITM,1013.25,29.13,104.01,104.01,28.03,8069,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:25:00 PM,M9,RITM,1013.25,29.13,103.96,103.96,28.04,8069,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,246
12:25:01 PM,M9,RITM,1013.25,29.13,104.13,104.13,28.02,8069,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:02 PM,M9,RITM,1013.25,29.13,104.03,104.03,28.03,8065,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:03 PM,M9,RITM,1013.25,29.13,104.05,104.05,28.03,8066,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,246
12:25:04 PM,M9,RITM,1013.25,29.13,104.03,104.03,28.03,8062,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:05 PM,M9,RITM,1013.25,29.13,104.19,104.19,28.01,8070,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,246
12:25:06 PM,M9,RITM,1013.25,29.13,103.92,103.92,28.04,8064,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:25:07 PM,M9,RITM,1013.25,29.13,104.28,104.28,28,8069,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,246
12:25:08 PM,M9,RITM,1013.25,29.13,103.9,103.9,28.04,8067,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,245
12:25:09 PM,M9,RITM,1013.25,29.13,103.8,103.8,28.05,8072,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,245
12:25:10 PM,M9,RITM,1013.25,29.13,103.99,103.99,28.03,8071,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,245
12:25:11 PM,M9,RITM,1013.25,29.13,104.17,104.17,28.01,8069,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,245
12:25:12 PM,M9,RITM,1013.25,29.13,104.26,104.26,28,8071,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,245
12:25:13 PM,M9,RITM,1013.25,29.13,104.05,104.05,28.02,8067,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:14 PM,M9,RITM,1013.25,29.13,103.93,103.93,28.03,8071,17.9,17.9,17.9,112000,2,OFF,0,112000,1,ON,245
12:25:15 PM,M9,RITM,1013.25,29.13,103.93,103.93,28.03,8070,17.9,17.9,17.9,112000,2,OFF,0,112000,1,ON,245
12:25:16 PM,M9,RITM,1013.25,29.13,104.05,104.05,28.02,8072,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:17 PM,M9,RITM,1013.25,29.13,104.24,104.24,28,8067,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:18 PM,M9,RITM,1013.25,29.13,104.05,104.05,28.02,8071,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,247
12:25:19 PM,M9,RITM,1013.25,29.13,104.12,104.12,28.01,8067,17.9,17.9,17.9,112000,2,OFF,0,112000,1,ON,247
12:25:20 PM,M9,RITM,1013.25,29.13,104.12,104.12,28.01,8063,17.9,17.9,17.9,112000,2,OFF,0,112000,1,ON,247
12:25:21 PM,M9,RITM,1013.25,29.13,104.4,104.4,27.98,8064,17.91,17.91,17.91,112000,2,OFF,0,112000,1,ON,247
12:25:22 PM,M9,RITM,1013.25,29.13,104.12,104.12,28.01,8064,17.9,17.9,17.9,112000,2,OFF,0,112000,1,ON,247
12:25:23 PM,M9,RITM,1013.25,29.13,104.44,104.44,27.98,8064,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,247
12:25:24 PM,M9,RITM,1013.25,29.13,103.88,103.88,28.04,8069,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,247
12:25:25 PM,M9,RITM,1013.25,29.13,104.17,104.17,28.01,8064,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,247
12:25:26 PM,M9,RITM,1013.25,29.13,103.97,103.97,28.03,8070,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,247
12:25:27 PM,M9,RITM,1013.25,29.13,104.07,104.07,28.02,8063,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,247
12:25:28 PM,M9,RITM,1013.25,29.13,103.88,103.88,28.04,8067,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,245
12:25:29 PM,M9,RITM,1013.25,29.13,104.24,104.24,28,8069,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:30 PM,M9,RITM,1013.25,29.13,104.05,104.05,28.02,8066,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:31 PM,M9,RITM,1013.25,29.13,104.32,104.32,27.99,8071,17.9,17.9,17.9,112000,2,OFF,0,112000,1,ON,245
12:25:32 PM,M9,RITM,1013.25,29.13,104.24,104.24,28,8065,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:33 PM,M9,RITM,1013.25,29.13,104.15,104.15,28.01,8066,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:34 PM,M9,RITM,1013.25,29.13,103.78,103.78,28.05,8065,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,245
12:25:35 PM,M9,RITM,1013.25,29.13,103.97,103.97,28.03,8068,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,245
12:25:36 PM,M9,RITM,1013.25,29.13,104.56,104.56,27.97,8068,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,245
12:25:37 PM,M9,RITM,1013.25,29.13,103.66,103.66,28.06,8063,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,245
12:25:38 PM,M9,RITM,1013.25,29.13,104.44,104.44,27.98,8071,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,246
12:25:39 PM,M9,RITM,1013.25,29.13,103.95,103.95,28.03,8068,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,246
12:25:40 PM,M9,RITM,1013.25,29.13,104.44,104.44,27.98,8071,17.89,17.89,17.89,112000,2,OFF,0,112000,1,ON,246
12:25:41 PM,M9,RITM,1013.25,29.13,104.36,104.36,27.99,8068,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,246
12:25:42 PM,M9,RITM,1013.25,29.13,104.19,104.19,28.01,8066,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,246
12:25:43 PM,M9,RITM,1013.25,29.13,104.19,104.19,28.01,8069,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,246
12:25:44 PM,M9,RITM,1013.25,29.13,104.09,104.09,28.02,8066,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,246
12:25:45 PM,M9,RITM,1013.25,29.13,104.11,104.11,28.02,8066,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:25:46 PM,M9,RITM,1013.25,29.13,104.03,104.03,28.03,8069,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:47 PM,M9,RITM,1013.25,29.13,104.3,104.3,28,8064,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:25:48 PM,M9,RITM,1013.25,29.13,104.23,104.23,28.01,8065,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:49 PM,M9,RITM,1013.25,29.13,104.11,104.11,28.02,8069,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:25:50 PM,M9,RITM,1013.25,29.13,103.92,103.92,28.04,8062,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:25:51 PM,M9,RITM,1013.25,29.13,104.21,104.21,28.01,8070,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:25:52 PM,M9,RITM,1013.25,29.13,104.42,104.42,27.99,8069,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:53 PM,M9,RITM,1013.25,29.13,104.03,104.03,28.03,8064,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:54 PM,M9,RITM,1013.25,29.13,104.27,104.27,28.01,8069,17.83,17.83,17.83,112000,2,OFF,0,112000,1,ON,246
12:25:55 PM,M9,RITM,1013.25,29.13,104.35,104.35,28,8068,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,246
12:25:56 PM,M9,RITM,1013.25,29.13,104.03,104.03,28.03,8064,17.85,17.85,17.85,112000,2,OFF,0,112000,1,ON,246
12:25:57 PM,M9,RITM,1013.25,29.13,104.44,104.44,27.99,8071,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,246
12:25:58 PM,M9,RITM,1013.25,29.13,104.25,104.25,28.01,8064,17.84,17.84,17.84,112000,2,OFF,0,112000,1,ON,246
12:25:59 PM,M9,RITM,1013.25,29.13,104.09,104.09,28.02,8064,17.87,17.87,17.87,112000,2,OFF,0,112000,1,ON,246
12:26:00 PM,M9,RITM,1013.25,29.13,104.3,104.3,28,8066,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:26:01 PM,M9,RITM,1013.25,29.13,104.01,104.01,28.03,8065,17.86,17.86,17.86,112000,2,OFF,0,112000,1,ON,246
12:26:02 PM,M9,RITM,1013.25,29.13,104.26,104.26,28,8065,17.88,17.88,17.88,112000,2,OFF,0,112000,1,ON,246
12:26:03 PM,M9,RITM,1013.25,29.13,104.03,104.03,28.02,8067,17.9,17.9,17.9,112000,2,OFF,0,112000,1,ON,246
12:26:04 PM,M9,RITM,1013.25,29.13,103.89,103.89,28.03,8064,17.92,17.92,17.92,112000,2,OFF,0,112000,1,ON,246
12:26:05 PM,M9,RITM,1013.25,29.13,104.16,104.16,28,8065,17.93,17.93,17.93,112000,2,OFF,0,112000,1,ON,246
12:26:06 PM,M9,RITM,1013.25,29.13,104.33,104.33,27.98,8069,17.94,17.94,17.94,112000,2,OFF,0,112000,1,ON,246
12:26:07 PM,M9,RITM,1013.25,29.13,103.97,103.97,28.02,8067,17.93,17.93,17.93,112000,2,OFF,0,112000,1,ON,246
12:26:08 PM,M9,RITM,1013.25,29.13,103.85,103.85,28.03,8068,17.94,17.94,17.94,112000,2,OFF,0,112000,1,ON,245
12:26:09 PM,M9,RITM,1013.25,29.13,104.06,104.06,28.01,8069,17.93,17.93,17.93,112000,2,OFF,0,112000,1,ON,245
12:26:10 PM,M9,RITM,1013.25,29.13,104.04,104.04,28.01,8067,17.94,17.94,17.94,112000,2,OFF,0,112000,1,ON,245
12:26:11 PM,M9,RITM,1013.25,29.13,104.04,104.04,28.01,8070,17.94,17.94,17.94,112000,2,OFF,0,112000,1,ON,245
12:26:12 PM,M9,RITM,1013.25,29.13,103.97,103.97,28.02,8069,17.93,17.93,17.93,112000,2,OFF,0,112000,1,ON,245
12:26:13 PM,M9,RITM,1013.25,29.13,103.89,103.89,28.03,8072,17.92,17.92,17.92,112000,2,OFF,0,112000,1,ON,245
12:26:14 PM,M9,RITM,1013.25,29.13,104.06,104.06,28.01,8064,17.93,17.93,17.93,112000,2,OFF,0,112000,1,ON,245
12:26:15 PM,M9,RITM,1013.25,29.13,104.38,104.38,27.98,8066,17.92,17.92,17.92,112000,2,OFF,0,112000,1,ON,245
12:26:16 PM,M9,RITM,1013.25,29.13,104.16,104.16,28,8067,17.93,17.93,17.93,112000,2,OFF,0,112000,1,ON,245
12:26:17 PM,F10,RITF,1013.25,29.13,104.04,104.04,28.01,8067,17.94,17.94,17.94,112000,2,ON,0,112000,1,OFF,245
12:26:18 PM,F10,RITF,1013.25,29.13,103.9,103.9,28.02,8074,17.96,17.96,17.96,112000,2,ON,0,112000,1,OFF,245
12:26:19 PM,F10,RITF,1013.25,29.13,104.27,104.27,27.98,8049,17.97,17.97,17.97,112000,2,ON,332,112000,1,OFF,0
12:26:20 PM,F10,RITF,1013.25,29.13,103.96,103.96,28.01,8051,17.98,17.98,17.98,112000,2,ON,332,112000,1,OFF,0
12:26:21 PM,F10,RITF,1013.25,29.13,104.15,104.15,27.99,8048,17.98,17.98,17.98,112000,2,ON,332,112000,1,OFF,0
12:26:22 PM,F10,RITF,1013.25,29.13,103.96,103.96,28.01,8045,17.98,17.98,17.98,112000,2,ON,331,112000,1,OFF,0
12:26:23 PM,F10,RITF,1013.25,29.13,103.86,103.86,28.02,8047,17.98,17.98,17.98,112000,2,ON,331,112000,1,OFF,0
12:26:24 PM,F10,RITF,1013.25,29.13,103.4,103.4,28.07,8048,17.97,17.97,17.97,112000,2,ON,331,112000,1,OFF,0
12:26:25 PM,F10,RITF,1013.25,29.13,103.79,103.79,28.03,8055,17.97,17.97,17.97,112000,2,ON,331,112000,1,OFF,0
12:26:26 PM,F10,RITF,1013.25,29.13,103.67,103.67,28.04,8056,17.98,17.98,17.98,112000,2,ON,331,112000,1,OFF,0
12:26:27 PM,F10,RITF,1013.25,29.13,103.96,103.96,28.01,8058,17.98,17.98,17.98,112000,2,ON,331,112000,1,OFF,0
12:26:28 PM,F10,RITF,1013.25,29.13,103.67,103.67,28.04,8053,17.98,17.98,17.98,112000,2,ON,331,112000,1,OFF,0
12:26:29 PM,F10,RITF,1013.25,29.13,103.63,103.63,28.04,8058,18,18,18,112000,2,ON,331,112000,1,OFF,0
12:26:30 PM,F10,RITF,1013.25,29.13,103.51,103.51,28.05,8059,18.01,18.01,18.01,112000,2,ON,331,112000,1,OFF,0
12:26:31 PM,F10,RITF,1013.25,29.13,103.96,103.96,28.01,8057,17.98,17.98,17.98,112000,2,ON,331,112000,1,OFF,0
12:26:32 PM,F10,RITF,1013.25,29.13,103.67,103.67,28.04,8056,17.98,17.98,17.98,112000,2,ON,332,112000,1,OFF,0
12:26:33 PM,F10,RITF,1013.25,29.13,103.77,103.77,28.03,8061,17.98,17.98,17.98,112000,2,ON,332,112000,1,OFF,0
12:26:34 PM,F10,RITF,1013.25,29.13,103.67,103.67,28.04,8053,17.98,17.98,17.98,112000,2,ON,332,112000,1,OFF,0
12:26:35 PM,F10,RITF,1013.25,29.13,103.07,103.07,28.1,8060,17.99,17.99,17.99,112000,2,ON,332,112000,1,OFF,0
12:26:36 PM,F10,RITF,1013.25,29.13,103.22,103.22,28.08,8059,18.01,18.01,18.01,112000,2,ON,332,112000,1,OFF,0
12:26:37 PM,F10,RITF,1013.25,29.13,103.7,103.7,28.03,8056,18.01,18.01,18.01,112000,2,ON,332,112000,1,OFF,0
12:26:38 PM,F10,RITF,1013.25,29.13,103.24,103.24,28.08,8052,18,18,18,112000,2,ON,332,112000,1,OFF,0
12:26:39 PM,F10,RITF,1013.25,29.13,103.63,103.63,28.04,8058,18,18,18,112000,2,ON,332,112000,1,OFF,0
12:26:40 PM,F10,RITF,1013.25,29.13,103.63,103.63,28.04,8057,18,18,18,112000,2,ON,332,112000,1,OFF,0
12:26:41 PM,F10,RITF,1013.25,29.13,103.32,103.32,28.07,8057,18.01,18.01,18.01,112000,2,ON,332,112000,1,OFF,0
12:26:42 PM,F10,RITF,1013.25,29.13,103.68,103.68,28.03,8055,18.02,18.02,18.02,112000,2,ON,332,112000,1,OFF,0
12:26:43 PM,F10,RITF,1013.25,29.13,103.35,103.35,28.06,8049,18.04,18.04,18.04,112000,2,ON,332,112000,1,OFF,0
12:26:44 PM,F10,RITF,1013.25,29.13,103.45,103.45,28.05,8057,18.04,18.04,18.04,112000,2,ON,332,112000,1,OFF,0
12:26:45 PM,F10,RITF,1013.25,29.13,103.47,103.47,28.05,8059,18.03,18.03,18.03,112000,2,ON,332,112000,1,OFF,0
12:26:46 PM,F10,RITF,1013.25,29.13,103.39,103.39,28.06,8061,18.02,18.02,18.02,112000,2,ON,332,112000,1,OFF,0
12:26:47 PM,F10,RITF,1013.25,29.13,103.32,103.32,28.07,8058,18.01,18.01,18.01,112000,2,ON,332,112000,1,OFF,0
12:26:48 PM,F10,RITF,1013.25,29.13,103.59,103.59,28.04,8061,18.02,18.02,18.02,112000,2,ON,332,112000,1,OFF,0
12:26:49 PM,F10,RITF,1013.25,29.13,103.05,103.05,28.1,8065,18,18,18,112000,2,ON,332,112000,1,OFF,0
12:26:50 PM,F10,RITF,1013.25,29.13,103.11,103.11,28.09,8060,18.02,18.02,18.02,112000,2,ON,332,112000,1,OFF,0
12:26:51 PM,F10,RITF,1013.25,29.13,102.89,102.89,28.11,8054,18.03,18.03,18.03,112000,2,ON,332,112000,1,OFF,0
12:26:52 PM,F10,RITF,1013.25,29.13,103.57,103.57,28.04,8060,18.03,18.03,18.03,112000,2,ON,331,112000,1,OFF,0
12:26:53 PM,F10,RITF,1013.25,29.13,103.2,103.2,28.08,8063,18.02,18.02,18.02,112000,2,ON,331,112000,1,OFF,0
12:26:54 PM,F10,RITF,1013.25,29.13,103.37,103.37,28.06,8060,18.03,18.03,18.03,112000,2,ON,331,112000,1,OFF,0
12:26:55 PM,F10,RITF,1013.25,29.13,103.41,103.41,28.06,8061,18.01,18.01,18.01,112000,2,ON,331,112000,1,OFF,0
